sigma,filename,beam_width,func,heuristic,length,time_s,feasible
sigma-4,mglcs_3_100_4_1.txt,500,imbs_glcs,h5,45,5.6067,True
sigma-4,mglcs_3_100_4_1.txt,5,beam_search_glcs,h8,19,0.0040,True
sigma-4,mglcs_3_100_4_1.txt,5,imbs_glcs,h8,38,0.0989,True
sigma-4,mglcs_3_100_4_1.txt,10,beam_search_glcs,h8,38,0.0070,True
sigma-4,mglcs_3_100_4_1.txt,10,imbs_glcs,h8,38,0.1895,True
sigma-4,mglcs_3_100_4_1.txt,20,beam_search_glcs,h8,37,0.0100,True
sigma-4,mglcs_3_100_4_1.txt,20,imbs_glcs,h8,38,0.3153,True
sigma-4,mglcs_3_100_4_1.txt,50,beam_search_glcs,h8,39,0.0165,True
sigma-4,mglcs_3_100_4_1.txt,50,imbs_glcs,h8,39,0.6083,True
sigma-4,mglcs_3_100_4_1.txt,100,beam_search_glcs,h8,39,0.0298,True
sigma-4,mglcs_3_100_4_1.txt,100,imbs_glcs,h8,39,0.9686,True
sigma-4,mglcs_3_100_4_1.txt,250,beam_search_glcs,h8,39,0.0486,True
sigma-4,mglcs_3_100_4_1.txt,250,imbs_glcs,h8,40,1.6806,True
sigma-4,mglcs_3_100_4_1.txt,500,beam_search_glcs,h8,40,0.0749,True
sigma-4,mglcs_3_100_4_1.txt,500,imbs_glcs,h8,40,2.6384,True
sigma-4,mglcs_3_100_4_2.txt,5,beam_search_glcs,h1,43,0.0030,True
sigma-4,mglcs_3_100_4_2.txt,5,imbs_glcs,h1,43,0.1006,True
sigma-4,mglcs_3_100_4_2.txt,10,beam_search_glcs,h1,43,0.0060,True
sigma-4,mglcs_3_100_4_2.txt,10,imbs_glcs,h1,43,0.1780,True
sigma-4,mglcs_3_100_4_2.txt,20,beam_search_glcs,h1,44,0.0120,True
sigma-4,mglcs_3_100_4_2.txt,20,imbs_glcs,h1,44,0.3212,True
sigma-4,mglcs_3_100_4_2.txt,50,beam_search_glcs,h1,44,0.0266,True
sigma-4,mglcs_3_100_4_2.txt,50,imbs_glcs,h1,44,0.6863,True
sigma-4,mglcs_3_100_4_2.txt,100,beam_search_glcs,h1,46,0.0481,True
sigma-4,mglcs_3_100_4_2.txt,100,imbs_glcs,h1,46,1.1736,True
sigma-4,mglcs_3_100_4_2.txt,250,beam_search_glcs,h1,46,0.1117,True
sigma-4,mglcs_3_100_4_2.txt,250,imbs_glcs,h1,46,2.3939,True
sigma-4,mglcs_3_100_4_2.txt,500,beam_search_glcs,h1,46,0.2014,True
sigma-4,mglcs_3_100_4_2.txt,500,imbs_glcs,h1,46,4.2154,True
sigma-4,mglcs_3_100_4_2.txt,5,beam_search_glcs,h2,9,0.0010,True
sigma-4,mglcs_3_100_4_2.txt,5,imbs_glcs,h2,41,0.1001,True
sigma-4,mglcs_3_100_4_2.txt,10,beam_search_glcs,h2,9,0.0010,True
sigma-4,mglcs_3_100_4_2.txt,10,imbs_glcs,h2,41,0.1785,True
sigma-4,mglcs_3_100_4_2.txt,20,beam_search_glcs,h2,30,0.0090,True
sigma-4,mglcs_3_100_4_2.txt,20,imbs_glcs,h2,43,0.3055,True
sigma-4,mglcs_3_100_4_2.txt,50,beam_search_glcs,h2,30,0.0214,True
sigma-4,mglcs_3_100_4_2.txt,50,imbs_glcs,h2,43,0.7312,True
sigma-4,mglcs_3_100_4_2.txt,100,beam_search_glcs,h2,47,0.0550,True
sigma-4,mglcs_3_100_4_2.txt,100,imbs_glcs,h2,47,1.3810,True
sigma-4,mglcs_3_100_4_2.txt,250,beam_search_glcs,h2,48,0.1286,True
sigma-4,mglcs_3_100_4_2.txt,250,imbs_glcs,h2,48,2.9098,True
sigma-4,mglcs_3_100_4_2.txt,500,beam_search_glcs,h2,48,0.2227,True
sigma-4,mglcs_3_100_4_2.txt,500,imbs_glcs,h2,48,4.9769,True
sigma-4,mglcs_3_100_4_2.txt,5,beam_search_glcs,h5,30,0.0053,True
sigma-4,mglcs_3_100_4_2.txt,5,imbs_glcs,h5,41,0.1625,True
sigma-4,mglcs_3_100_4_2.txt,10,beam_search_glcs,h5,30,0.0084,True
sigma-4,mglcs_3_100_4_2.txt,10,imbs_glcs,h5,43,0.3196,True
sigma-4,mglcs_3_100_4_2.txt,20,beam_search_glcs,h5,30,0.0175,True
sigma-4,mglcs_3_100_4_2.txt,20,imbs_glcs,h5,43,0.5682,True
sigma-4,mglcs_3_100_4_2.txt,50,beam_search_glcs,h5,30,0.0358,True
sigma-4,mglcs_3_100_4_2.txt,50,imbs_glcs,h5,43,1.3508,True
sigma-4,mglcs_3_100_4_2.txt,100,beam_search_glcs,h5,30,0.0644,True
sigma-4,mglcs_3_100_4_2.txt,100,imbs_glcs,h5,43,2.4061,True
sigma-4,mglcs_3_100_4_2.txt,250,beam_search_glcs,h5,48,0.2450,True
sigma-4,mglcs_3_100_4_2.txt,250,imbs_glcs,h5,48,5.1812,True
sigma-4,mglcs_3_100_4_2.txt,500,beam_search_glcs,h5,48,0.4724,True
sigma-4,mglcs_3_100_4_2.txt,500,imbs_glcs,h5,48,8.9000,True
sigma-4,mglcs_3_100_4_2.txt,5,beam_search_glcs,h8,27,0.0050,True
sigma-4,mglcs_3_100_4_2.txt,5,imbs_glcs,h8,35,0.0864,True
sigma-4,mglcs_3_100_4_2.txt,10,beam_search_glcs,h8,27,0.0073,True
sigma-4,mglcs_3_100_4_2.txt,10,imbs_glcs,h8,40,0.1612,True
sigma-4,mglcs_3_100_4_2.txt,20,beam_search_glcs,h8,27,0.0113,True
sigma-4,mglcs_3_100_4_2.txt,20,imbs_glcs,h8,35,0.3147,True
sigma-4,mglcs_3_100_4_2.txt,50,beam_search_glcs,h8,41,0.0297,True
sigma-4,mglcs_3_100_4_2.txt,50,imbs_glcs,h8,41,0.7063,True
sigma-4,mglcs_3_100_4_2.txt,100,beam_search_glcs,h8,36,0.0492,True
sigma-4,mglcs_3_100_4_2.txt,100,imbs_glcs,h8,36,1.2257,True
sigma-4,mglcs_3_100_4_2.txt,250,beam_search_glcs,h8,27,0.0675,True
sigma-4,mglcs_3_100_4_2.txt,250,imbs_glcs,h8,37,2.3926,True
sigma-4,mglcs_3_100_4_2.txt,500,beam_search_glcs,h8,38,0.1821,True
sigma-4,mglcs_3_100_4_2.txt,500,imbs_glcs,h8,38,4.0507,True
sigma-4,mglcs_3_100_4_3.txt,5,beam_search_glcs,h1,19,0.0023,True
sigma-4,mglcs_3_100_4_3.txt,5,imbs_glcs,h1,19,0.0425,True
sigma-4,mglcs_3_100_4_3.txt,10,beam_search_glcs,h1,19,0.0030,True
sigma-4,mglcs_3_100_4_3.txt,10,imbs_glcs,h1,19,0.0514,True
sigma-4,mglcs_3_100_4_3.txt,20,beam_search_glcs,h1,19,0.0047,True
sigma-4,mglcs_3_100_4_3.txt,20,imbs_glcs,h1,21,0.0746,True
sigma-4,mglcs_3_100_4_3.txt,50,beam_search_glcs,h1,22,0.0124,True
sigma-4,mglcs_3_100_4_3.txt,50,imbs_glcs,h1,24,0.1303,True
sigma-4,mglcs_3_100_4_3.txt,100,beam_search_glcs,h1,22,0.0195,True
sigma-4,mglcs_3_100_4_3.txt,100,imbs_glcs,h1,24,0.1590,True
sigma-4,mglcs_3_100_4_3.txt,250,beam_search_glcs,h1,23,0.0372,True
sigma-4,mglcs_3_100_4_3.txt,250,imbs_glcs,h1,24,0.1970,True
sigma-4,mglcs_3_100_4_3.txt,500,beam_search_glcs,h1,23,0.0650,True
sigma-4,mglcs_3_100_4_3.txt,500,imbs_glcs,h1,24,0.2440,True
sigma-4,mglcs_3_100_4_3.txt,5,beam_search_glcs,h2,24,0.0020,True
sigma-4,mglcs_3_100_4_3.txt,5,imbs_glcs,h2,24,0.0533,True
sigma-4,mglcs_3_100_4_3.txt,10,beam_search_glcs,h2,24,0.0040,True
sigma-4,mglcs_3_100_4_3.txt,10,imbs_glcs,h2,24,0.0647,True
sigma-4,mglcs_3_100_4_3.txt,20,beam_search_glcs,h2,24,0.0074,True
sigma-4,mglcs_3_100_4_3.txt,20,imbs_glcs,h2,24,0.0940,True
sigma-4,mglcs_3_100_4_3.txt,50,beam_search_glcs,h2,27,0.0166,True
sigma-4,mglcs_3_100_4_3.txt,50,imbs_glcs,h2,27,0.1243,True
sigma-4,mglcs_3_100_4_3.txt,100,beam_search_glcs,h2,27,0.0300,True
sigma-4,mglcs_3_100_4_3.txt,100,imbs_glcs,h2,27,0.1612,True
sigma-4,mglcs_3_100_4_3.txt,250,beam_search_glcs,h2,27,0.0536,True
sigma-4,mglcs_3_100_4_3.txt,250,imbs_glcs,h2,27,0.2100,True
sigma-4,mglcs_3_100_4_3.txt,500,beam_search_glcs,h2,27,0.0894,True
sigma-4,mglcs_3_100_4_3.txt,500,imbs_glcs,h2,27,0.2488,True
sigma-4,mglcs_3_100_4_3.txt,5,beam_search_glcs,h5,23,0.0040,True
sigma-4,mglcs_3_100_4_3.txt,5,imbs_glcs,h5,23,0.0631,True
sigma-4,mglcs_3_100_4_3.txt,10,beam_search_glcs,h5,24,0.0074,True
sigma-4,mglcs_3_100_4_3.txt,10,imbs_glcs,h5,24,0.0911,True
sigma-4,mglcs_3_100_4_3.txt,20,beam_search_glcs,h5,27,0.0145,True
sigma-4,mglcs_3_100_4_3.txt,20,imbs_glcs,h5,27,0.1175,True
sigma-4,mglcs_3_100_4_3.txt,50,beam_search_glcs,h5,27,0.0279,True
sigma-4,mglcs_3_100_4_3.txt,50,imbs_glcs,h5,27,0.1539,True
sigma-4,mglcs_3_100_4_3.txt,100,beam_search_glcs,h5,27,0.0452,True
sigma-4,mglcs_3_100_4_3.txt,100,imbs_glcs,h5,27,0.2173,True
sigma-4,mglcs_3_100_4_3.txt,250,beam_search_glcs,h5,27,0.0869,True
sigma-4,mglcs_3_100_4_3.txt,250,imbs_glcs,h5,27,0.2793,True
sigma-4,mglcs_3_100_4_3.txt,500,beam_search_glcs,h5,27,0.1362,True
sigma-4,mglcs_3_100_4_3.txt,500,imbs_glcs,h5,27,0.3460,True
sigma-4,mglcs_3_100_4_3.txt,5,beam_search_glcs,h8,19,0.0035,True
sigma-4,mglcs_3_100_4_3.txt,5,imbs_glcs,h8,20,0.0634,True
sigma-4,mglcs_3_100_4_3.txt,10,beam_search_glcs,h8,23,0.0055,True
sigma-4,mglcs_3_100_4_3.txt,10,imbs_glcs,h8,24,0.0826,True
sigma-4,mglcs_3_100_4_3.txt,20,beam_search_glcs,h8,22,0.0089,True
sigma-4,mglcs_3_100_4_3.txt,20,imbs_glcs,h8,24,0.1083,True
sigma-4,mglcs_3_100_4_3.txt,50,beam_search_glcs,h8,22,0.0171,True
sigma-4,mglcs_3_100_4_3.txt,50,imbs_glcs,h8,24,0.1333,True
sigma-4,mglcs_3_100_4_3.txt,100,beam_search_glcs,h8,24,0.0279,True
sigma-4,mglcs_3_100_4_3.txt,100,imbs_glcs,h8,24,0.2002,True
sigma-4,mglcs_3_100_4_3.txt,250,beam_search_glcs,h8,24,0.0496,True
sigma-4,mglcs_3_100_4_3.txt,250,imbs_glcs,h8,24,0.2170,True
sigma-4,mglcs_3_100_4_3.txt,500,beam_search_glcs,h8,26,0.0759,True
sigma-4,mglcs_3_100_4_3.txt,500,imbs_glcs,h8,26,0.2591,True
sigma-4,mglcs_3_100_4_4.txt,5,beam_search_glcs,h1,11,0.0010,True
sigma-4,mglcs_3_100_4_4.txt,5,imbs_glcs,h1,34,0.0298,True
sigma-4,mglcs_3_100_4_4.txt,10,beam_search_glcs,h1,11,0.0022,True
sigma-4,mglcs_3_100_4_4.txt,10,imbs_glcs,h1,38,0.1773,True
sigma-4,mglcs_3_100_4_4.txt,20,beam_search_glcs,h1,36,0.0077,True
sigma-4,mglcs_3_100_4_4.txt,20,imbs_glcs,h1,43,0.3341,True
sigma-4,mglcs_3_100_4_4.txt,50,beam_search_glcs,h1,37,0.0150,True
sigma-4,mglcs_3_100_4_4.txt,50,imbs_glcs,h1,47,0.7949,True
sigma-4,mglcs_3_100_4_4.txt,100,beam_search_glcs,h1,37,0.0246,True
sigma-4,mglcs_3_100_4_4.txt,100,imbs_glcs,h1,47,1.5226,True
sigma-4,mglcs_3_100_4_4.txt,250,beam_search_glcs,h1,37,0.0550,True
sigma-4,mglcs_3_100_4_4.txt,250,imbs_glcs,h1,47,3.3898,True
sigma-4,mglcs_3_100_4_4.txt,500,beam_search_glcs,h1,39,0.1018,True
sigma-4,mglcs_3_100_4_4.txt,500,imbs_glcs,h1,47,6.3481,True
sigma-4,mglcs_3_100_4_4.txt,5,beam_search_glcs,h2,11,0.0010,True
sigma-4,mglcs_3_100_4_4.txt,5,imbs_glcs,h2,45,0.0905,True
sigma-4,mglcs_3_100_4_4.txt,10,beam_search_glcs,h2,11,0.0015,True
sigma-4,mglcs_3_100_4_4.txt,10,imbs_glcs,h2,49,0.2041,True
sigma-4,mglcs_3_100_4_4.txt,20,beam_search_glcs,h2,43,0.0100,True
sigma-4,mglcs_3_100_4_4.txt,20,imbs_glcs,h2,49,0.4483,True
sigma-4,mglcs_3_100_4_4.txt,50,beam_search_glcs,h2,43,0.0193,True
sigma-4,mglcs_3_100_4_4.txt,50,imbs_glcs,h2,49,1.0223,True
sigma-4,mglcs_3_100_4_4.txt,100,beam_search_glcs,h2,43,0.0342,True
sigma-4,mglcs_3_100_4_4.txt,100,imbs_glcs,h2,49,1.8955,True
sigma-4,mglcs_3_100_4_4.txt,250,beam_search_glcs,h2,43,0.0735,True
sigma-4,mglcs_3_100_4_4.txt,250,imbs_glcs,h2,49,4.3295,True
sigma-4,mglcs_3_100_4_4.txt,500,beam_search_glcs,h2,43,0.1335,True
sigma-4,mglcs_3_100_4_4.txt,500,imbs_glcs,h2,49,7.8999,True
sigma-4,mglcs_3_100_4_4.txt,5,beam_search_glcs,h5,11,0.0020,True
sigma-4,mglcs_3_100_4_4.txt,5,imbs_glcs,h5,47,0.1780,True
sigma-4,mglcs_3_100_4_4.txt,10,beam_search_glcs,h5,11,0.0027,True
sigma-4,mglcs_3_100_4_4.txt,10,imbs_glcs,h5,47,0.3509,True
sigma-4,mglcs_3_100_4_4.txt,20,beam_search_glcs,h5,43,0.0188,True
sigma-4,mglcs_3_100_4_4.txt,20,imbs_glcs,h5,47,0.8001,True
sigma-4,mglcs_3_100_4_4.txt,50,beam_search_glcs,h5,43,0.0378,True
sigma-4,mglcs_3_100_4_4.txt,50,imbs_glcs,h5,47,1.7954,True
sigma-4,mglcs_3_100_4_4.txt,100,beam_search_glcs,h5,43,0.0655,True
sigma-4,mglcs_3_100_4_4.txt,100,imbs_glcs,h5,47,3.3372,True
sigma-4,mglcs_3_100_4_4.txt,250,beam_search_glcs,h5,43,0.1412,True
sigma-4,mglcs_3_100_4_4.txt,250,imbs_glcs,h5,49,7.5302,True
sigma-4,mglcs_3_100_4_4.txt,500,beam_search_glcs,h5,43,0.2563,True
sigma-4,mglcs_3_100_4_4.txt,500,imbs_glcs,h5,49,14.0394,True
sigma-4,mglcs_3_100_4_4.txt,5,beam_search_glcs,h8,10,0.0020,True
sigma-4,mglcs_3_100_4_4.txt,5,imbs_glcs,h8,31,0.0412,True
sigma-4,mglcs_3_100_4_4.txt,10,beam_search_glcs,h8,34,0.0069,True
sigma-4,mglcs_3_100_4_4.txt,10,imbs_glcs,h8,40,0.1966,True
sigma-4,mglcs_3_100_4_4.txt,20,beam_search_glcs,h8,34,0.0104,True
sigma-4,mglcs_3_100_4_4.txt,20,imbs_glcs,h8,38,0.3474,True
sigma-4,mglcs_3_100_4_4.txt,50,beam_search_glcs,h8,40,0.0213,True
sigma-4,mglcs_3_100_4_4.txt,50,imbs_glcs,h8,40,0.7850,True
sigma-4,mglcs_3_100_4_4.txt,100,beam_search_glcs,h8,40,0.0347,True
sigma-4,mglcs_3_100_4_4.txt,100,imbs_glcs,h8,41,1.4455,True
sigma-4,mglcs_3_100_4_4.txt,250,beam_search_glcs,h8,40,0.0672,True
sigma-4,mglcs_3_100_4_4.txt,250,imbs_glcs,h8,44,3.2353,True
sigma-4,mglcs_3_100_4_4.txt,500,beam_search_glcs,h8,38,0.1182,True
sigma-4,mglcs_3_100_4_4.txt,500,imbs_glcs,h8,39,5.3818,True
sigma-4,mglcs_3_100_4_5.txt,5,beam_search_glcs,h1,29,0.0030,True
sigma-4,mglcs_3_100_4_5.txt,5,imbs_glcs,h1,31,0.0630,True
sigma-4,mglcs_3_100_4_5.txt,10,beam_search_glcs,h1,45,0.0052,True
sigma-4,mglcs_3_100_4_5.txt,10,imbs_glcs,h1,45,0.1102,True
sigma-4,mglcs_3_100_4_5.txt,20,beam_search_glcs,h1,45,0.0100,True
sigma-4,mglcs_3_100_4_5.txt,20,imbs_glcs,h1,45,0.2059,True
sigma-4,mglcs_3_100_4_5.txt,50,beam_search_glcs,h1,45,0.0257,True
sigma-4,mglcs_3_100_4_5.txt,50,imbs_glcs,h1,45,0.3711,True
sigma-4,mglcs_3_100_4_5.txt,100,beam_search_glcs,h1,45,0.0499,True
sigma-4,mglcs_3_100_4_5.txt,100,imbs_glcs,h1,45,0.5526,True
sigma-4,mglcs_3_100_4_5.txt,250,beam_search_glcs,h1,48,0.1257,True
sigma-4,mglcs_3_100_4_5.txt,250,imbs_glcs,h1,48,1.0196,True
sigma-4,mglcs_3_100_4_5.txt,500,beam_search_glcs,h1,48,0.2850,True
sigma-4,mglcs_3_100_4_5.txt,500,imbs_glcs,h1,48,1.7499,True
sigma-4,mglcs_3_100_4_5.txt,5,beam_search_glcs,h2,33,0.0042,True
sigma-4,mglcs_3_100_4_5.txt,5,imbs_glcs,h2,34,0.0449,True
sigma-4,mglcs_3_100_4_5.txt,10,beam_search_glcs,h2,33,0.0080,True
sigma-4,mglcs_3_100_4_5.txt,10,imbs_glcs,h2,34,0.1003,True
sigma-4,mglcs_3_100_4_5.txt,20,beam_search_glcs,h2,33,0.0146,True
sigma-4,mglcs_3_100_4_5.txt,20,imbs_glcs,h2,34,0.1640,True
sigma-4,mglcs_3_100_4_5.txt,50,beam_search_glcs,h2,33,0.0353,True
sigma-4,mglcs_3_100_4_5.txt,50,imbs_glcs,h2,34,0.3896,True
sigma-4,mglcs_3_100_4_5.txt,100,beam_search_glcs,h2,49,0.0813,True
sigma-4,mglcs_3_100_4_5.txt,100,imbs_glcs,h2,49,0.4861,True
sigma-4,mglcs_3_100_4_5.txt,250,beam_search_glcs,h2,49,0.1741,True
sigma-4,mglcs_3_100_4_5.txt,250,imbs_glcs,h2,49,0.8434,True
sigma-4,mglcs_3_100_4_5.txt,500,beam_search_glcs,h2,50,0.3561,True
sigma-4,mglcs_3_100_4_5.txt,500,imbs_glcs,h2,50,1.7778,True
sigma-4,mglcs_3_100_4_5.txt,5,beam_search_glcs,h5,30,0.0063,True
sigma-4,mglcs_3_100_4_5.txt,5,imbs_glcs,h5,38,0.1000,True
sigma-4,mglcs_3_100_4_5.txt,10,beam_search_glcs,h5,50,0.0151,True
sigma-4,mglcs_3_100_4_5.txt,10,imbs_glcs,h5,50,0.1221,True
sigma-4,mglcs_3_100_4_5.txt,20,beam_search_glcs,h5,50,0.0281,True
sigma-4,mglcs_3_100_4_5.txt,20,imbs_glcs,h5,50,0.1960,True
sigma-4,mglcs_3_100_4_5.txt,50,beam_search_glcs,h5,50,0.0630,True
sigma-4,mglcs_3_100_4_5.txt,50,imbs_glcs,h5,50,0.4916,True
sigma-4,mglcs_3_100_4_5.txt,100,beam_search_glcs,h5,50,0.1288,True
sigma-4,mglcs_3_100_4_5.txt,100,imbs_glcs,h5,50,0.7862,True
sigma-4,mglcs_3_100_4_5.txt,250,beam_search_glcs,h5,50,0.2976,True
sigma-4,mglcs_3_100_4_5.txt,250,imbs_glcs,h5,50,1.5410,True
sigma-4,mglcs_3_100_4_5.txt,500,beam_search_glcs,h5,50,0.5569,True
sigma-4,mglcs_3_100_4_5.txt,500,imbs_glcs,h5,50,2.7136,True
sigma-4,mglcs_3_100_4_5.txt,5,beam_search_glcs,h8,41,0.0050,True
sigma-4,mglcs_3_100_4_5.txt,5,imbs_glcs,h8,41,0.0466,True
sigma-4,mglcs_3_100_4_5.txt,10,beam_search_glcs,h8,40,0.0080,True
sigma-4,mglcs_3_100_4_5.txt,10,imbs_glcs,h8,40,0.1256,True
sigma-4,mglcs_3_100_4_5.txt,20,beam_search_glcs,h8,26,0.0105,True
sigma-4,mglcs_3_100_4_5.txt,20,imbs_glcs,h8,31,0.2058,True
sigma-4,mglcs_3_100_4_5.txt,50,beam_search_glcs,h8,44,0.0333,True
sigma-4,mglcs_3_100_4_5.txt,50,imbs_glcs,h8,44,0.2812,True
sigma-4,mglcs_3_100_4_5.txt,100,beam_search_glcs,h8,44,0.0559,True
sigma-4,mglcs_3_100_4_5.txt,100,imbs_glcs,h8,44,0.4467,True
sigma-4,mglcs_3_100_4_5.txt,250,beam_search_glcs,h8,44,0.1187,True
sigma-4,mglcs_3_100_4_5.txt,250,imbs_glcs,h8,44,0.5709,True
sigma-4,mglcs_3_100_4_5.txt,500,beam_search_glcs,h8,44,0.2017,True
sigma-4,mglcs_3_100_4_5.txt,500,imbs_glcs,h8,44,1.3563,True
sigma-4,mglcs_3_100_4_6.txt,5,beam_search_glcs,h1,4,0.0000,True
sigma-4,mglcs_3_100_4_6.txt,5,imbs_glcs,h1,41,0.1200,True
sigma-4,mglcs_3_100_4_6.txt,10,beam_search_glcs,h1,4,0.0000,True
sigma-4,mglcs_3_100_4_6.txt,10,imbs_glcs,h1,42,0.1927,True
sigma-4,mglcs_3_100_4_6.txt,20,beam_search_glcs,h1,4,0.0000,True
sigma-4,mglcs_3_100_4_6.txt,20,imbs_glcs,h1,42,0.3047,True
sigma-4,mglcs_3_100_4_6.txt,50,beam_search_glcs,h1,4,0.0000,True
sigma-4,mglcs_3_100_4_6.txt,50,imbs_glcs,h1,43,0.6497,True
sigma-4,mglcs_3_100_4_6.txt,100,beam_search_glcs,h1,4,0.0000,True
sigma-4,mglcs_3_100_4_6.txt,100,imbs_glcs,h1,43,1.0981,True
sigma-4,mglcs_3_100_4_6.txt,250,beam_search_glcs,h1,4,0.0000,True
sigma-4,mglcs_3_100_4_6.txt,250,imbs_glcs,h1,43,2.3488,True
sigma-4,mglcs_3_100_4_6.txt,500,beam_search_glcs,h1,4,0.0010,True
sigma-4,mglcs_3_100_4_6.txt,500,imbs_glcs,h1,43,4.0903,True
sigma-4,mglcs_3_100_4_6.txt,5,beam_search_glcs,h2,4,0.0000,True
sigma-4,mglcs_3_100_4_6.txt,5,imbs_glcs,h2,43,0.1156,True
sigma-4,mglcs_3_100_4_6.txt,10,beam_search_glcs,h2,4,0.0000,True
sigma-4,mglcs_3_100_4_6.txt,10,imbs_glcs,h2,43,0.2078,True
sigma-4,mglcs_3_100_4_6.txt,20,beam_search_glcs,h2,4,0.0010,True
sigma-4,mglcs_3_100_4_6.txt,20,imbs_glcs,h2,44,0.3577,True
sigma-4,mglcs_3_100_4_6.txt,50,beam_search_glcs,h2,4,0.0000,True
sigma-4,mglcs_3_100_4_6.txt,50,imbs_glcs,h2,44,0.7731,True
sigma-4,mglcs_3_100_4_6.txt,100,beam_search_glcs,h2,4,0.0000,True
sigma-4,mglcs_3_100_4_6.txt,100,imbs_glcs,h2,44,1.3931,True
sigma-4,mglcs_3_100_4_6.txt,250,beam_search_glcs,h2,4,0.0000,True
sigma-4,mglcs_3_100_4_6.txt,250,imbs_glcs,h2,46,3.0735,True
sigma-4,mglcs_3_100_4_6.txt,500,beam_search_glcs,h2,4,0.0000,True
sigma-4,mglcs_3_100_4_6.txt,500,imbs_glcs,h2,47,5.5373,True
sigma-4,mglcs_3_100_4_6.txt,5,beam_search_glcs,h5,4,0.0000,True
sigma-4,mglcs_3_100_4_6.txt,5,imbs_glcs,h5,44,0.1878,True
sigma-4,mglcs_3_100_4_6.txt,10,beam_search_glcs,h5,4,0.0000,True
sigma-4,mglcs_3_100_4_6.txt,10,imbs_glcs,h5,45,0.3435,True
sigma-4,mglcs_3_100_4_6.txt,20,beam_search_glcs,h5,4,0.0010,True
sigma-4,mglcs_3_100_4_6.txt,20,imbs_glcs,h5,46,0.6294,True
sigma-4,mglcs_3_100_4_6.txt,50,beam_search_glcs,h5,4,0.0010,True
sigma-4,mglcs_3_100_4_6.txt,50,imbs_glcs,h5,47,1.4230,True
sigma-4,mglcs_3_100_4_6.txt,100,beam_search_glcs,h5,4,0.0000,True
sigma-4,mglcs_3_100_4_6.txt,100,imbs_glcs,h5,47,2.5759,True
sigma-4,mglcs_3_100_4_6.txt,250,beam_search_glcs,h5,4,0.0010,True
sigma-4,mglcs_3_100_4_6.txt,250,imbs_glcs,h5,47,5.5787,True
sigma-4,mglcs_3_100_4_6.txt,500,beam_search_glcs,h5,4,0.0000,True
sigma-4,mglcs_3_100_4_6.txt,500,imbs_glcs,h5,47,10.1110,True
sigma-4,mglcs_3_100_4_6.txt,5,beam_search_glcs,h8,4,0.0010,True
sigma-4,mglcs_3_100_4_6.txt,5,imbs_glcs,h8,36,0.1337,True
sigma-4,mglcs_3_100_4_6.txt,10,beam_search_glcs,h8,4,0.0020,True
sigma-4,mglcs_3_100_4_6.txt,10,imbs_glcs,h8,34,0.2136,True
sigma-4,mglcs_3_100_4_6.txt,20,beam_search_glcs,h8,4,0.0010,True
sigma-4,mglcs_3_100_4_6.txt,20,imbs_glcs,h8,38,0.3612,True
sigma-4,mglcs_3_100_4_6.txt,50,beam_search_glcs,h8,4,0.0020,True
sigma-4,mglcs_3_100_4_6.txt,50,imbs_glcs,h8,34,0.7019,True
sigma-4,mglcs_3_100_4_6.txt,100,beam_search_glcs,h8,4,0.0025,True
sigma-4,mglcs_3_100_4_6.txt,100,imbs_glcs,h8,37,1.0996,True
sigma-4,mglcs_3_100_4_6.txt,250,beam_search_glcs,h8,4,0.0020,True
sigma-4,mglcs_3_100_4_6.txt,250,imbs_glcs,h8,37,2.2866,True
sigma-4,mglcs_3_100_4_6.txt,500,beam_search_glcs,h8,4,0.0014,True
sigma-4,mglcs_3_100_4_6.txt,500,imbs_glcs,h8,35,3.9221,True
sigma-4,mglcs_3_100_4_7.txt,5,beam_search_glcs,h1,15,0.0020,True
sigma-4,mglcs_3_100_4_7.txt,5,imbs_glcs,h1,24,0.0590,True
sigma-4,mglcs_3_100_4_7.txt,10,beam_search_glcs,h1,15,0.0030,True
sigma-4,mglcs_3_100_4_7.txt,10,imbs_glcs,h1,21,0.0883,True
sigma-4,mglcs_3_100_4_7.txt,20,beam_search_glcs,h1,15,0.0040,True
sigma-4,mglcs_3_100_4_7.txt,20,imbs_glcs,h1,21,0.1108,True
sigma-4,mglcs_3_100_4_7.txt,50,beam_search_glcs,h1,17,0.0074,True
sigma-4,mglcs_3_100_4_7.txt,50,imbs_glcs,h1,22,0.1376,True
sigma-4,mglcs_3_100_4_7.txt,100,beam_search_glcs,h1,17,0.0105,True
sigma-4,mglcs_3_100_4_7.txt,100,imbs_glcs,h1,22,0.1516,True
sigma-4,mglcs_3_100_4_7.txt,250,beam_search_glcs,h1,17,0.0100,True
sigma-4,mglcs_3_100_4_7.txt,250,imbs_glcs,h1,22,0.1523,True
sigma-4,mglcs_3_100_4_7.txt,500,beam_search_glcs,h1,17,0.0102,True
sigma-4,mglcs_3_100_4_7.txt,500,imbs_glcs,h1,22,0.1516,True
sigma-4,mglcs_3_100_4_7.txt,5,beam_search_glcs,h2,15,0.0013,True
sigma-4,mglcs_3_100_4_7.txt,5,imbs_glcs,h2,29,0.0489,True
sigma-4,mglcs_3_100_4_7.txt,10,beam_search_glcs,h2,15,0.0024,True
sigma-4,mglcs_3_100_4_7.txt,10,imbs_glcs,h2,29,0.0592,True
