sigma,filename,beam_width,func,heuristic,length,time_s,feasible
sigma-2,mglcs_5_100_2_6.txt,50,beam_search_glcs,h8,5,0.0020,True
sigma-2,mglcs_5_100_2_6.txt,50,imbs_glcs,h8,19,0.2517,True
sigma-2,mglcs_5_100_2_6.txt,100,beam_search_glcs,h8,5,0.0020,True
sigma-2,mglcs_5_100_2_6.txt,100,imbs_glcs,h8,13,0.0223,True
sigma-2,mglcs_5_100_2_6.txt,500,beam_search_glcs,h8,5,0.0020,True
sigma-2,mglcs_5_100_2_6.txt,500,imbs_glcs,h8,13,0.0208,True
sigma-2,mglcs_5_100_2_6.txt,10000,beam_search_glcs,h8,5,0.0010,True
sigma-2,mglcs_5_100_2_7.txt,1,beam_search_glcs,h1,4,0.0000,True
sigma-2,mglcs_5_100_2_7.txt,1,imbs_glcs,h1,8,0.0032,True
sigma-2,mglcs_5_100_2_7.txt,5,beam_search_glcs,h1,5,0.0000,True
sigma-2,mglcs_5_100_2_7.txt,5,imbs_glcs,h1,14,0.0197,True
sigma-2,mglcs_5_100_2_7.txt,10,beam_search_glcs,h1,5,0.0010,True
sigma-2,mglcs_5_100_2_7.txt,10,imbs_glcs,h1,14,0.0886,True
sigma-2,mglcs_5_100_2_7.txt,20,beam_search_glcs,h1,5,0.0000,True
sigma-2,mglcs_5_100_2_7.txt,20,imbs_glcs,h1,14,0.0885,True
sigma-2,mglcs_5_100_2_7.txt,50,beam_search_glcs,h1,5,0.0010,True
sigma-2,mglcs_5_100_2_7.txt,50,imbs_glcs,h1,14,0.0893,True
sigma-2,mglcs_5_100_2_7.txt,100,beam_search_glcs,h1,5,0.0000,True
sigma-2,mglcs_5_100_2_7.txt,100,imbs_glcs,h1,14,0.0162,True
sigma-2,mglcs_5_100_2_7.txt,500,beam_search_glcs,h1,5,0.0000,True
sigma-2,mglcs_5_100_2_7.txt,500,imbs_glcs,h1,14,0.0170,True
sigma-2,mglcs_5_100_2_7.txt,10000,beam_search_glcs,h1,5,0.0010,True
sigma-2,mglcs_5_100_2_7.txt,1,beam_search_glcs,h2,4,0.0000,True
sigma-2,mglcs_5_100_2_7.txt,1,imbs_glcs,h2,9,0.0030,True
sigma-2,mglcs_5_100_2_7.txt,5,beam_search_glcs,h2,5,0.0000,True
sigma-2,mglcs_5_100_2_7.txt,5,imbs_glcs,h2,14,0.0240,True
sigma-2,mglcs_5_100_2_7.txt,10,beam_search_glcs,h2,5,0.0000,True
sigma-2,mglcs_5_100_2_7.txt,10,imbs_glcs,h2,14,0.0842,True
sigma-2,mglcs_5_100_2_7.txt,20,beam_search_glcs,h2,5,0.0000,True
sigma-2,mglcs_5_100_2_7.txt,20,imbs_glcs,h2,14,0.0928,True
sigma-2,mglcs_5_100_2_7.txt,50,beam_search_glcs,h2,5,0.0000,True
sigma-2,mglcs_5_100_2_7.txt,50,imbs_glcs,h2,14,0.0854,True
sigma-2,mglcs_5_100_2_7.txt,100,beam_search_glcs,h2,5,0.0000,True
sigma-2,mglcs_5_100_2_7.txt,100,imbs_glcs,h2,14,0.0316,True
sigma-2,mglcs_5_100_2_7.txt,500,beam_search_glcs,h2,5,0.0007,True
sigma-2,mglcs_5_100_2_7.txt,500,imbs_glcs,h2,14,0.0170,True
sigma-2,mglcs_5_100_2_7.txt,10000,beam_search_glcs,h2,5,0.0000,True
sigma-2,mglcs_5_100_2_7.txt,1,beam_search_glcs,h5,4,0.0010,True
sigma-2,mglcs_5_100_2_7.txt,1,imbs_glcs,h5,8,0.0026,True
sigma-2,mglcs_5_100_2_7.txt,5,beam_search_glcs,h5,5,0.0000,True
sigma-2,mglcs_5_100_2_7.txt,5,imbs_glcs,h5,14,0.0193,True
sigma-2,mglcs_5_100_2_7.txt,10,beam_search_glcs,h5,5,0.0036,True
sigma-2,mglcs_5_100_2_7.txt,10,imbs_glcs,h5,14,0.0865,True
sigma-2,mglcs_5_100_2_7.txt,20,beam_search_glcs,h5,5,0.0000,True
sigma-2,mglcs_5_100_2_7.txt,20,imbs_glcs,h5,14,0.1009,True
sigma-2,mglcs_5_100_2_7.txt,50,beam_search_glcs,h5,5,0.0000,True
sigma-2,mglcs_5_100_2_7.txt,50,imbs_glcs,h5,14,0.0875,True
sigma-2,mglcs_5_100_2_7.txt,100,beam_search_glcs,h5,5,0.0000,True
sigma-2,mglcs_5_100_2_7.txt,100,imbs_glcs,h5,14,0.0282,True
sigma-2,mglcs_5_100_2_7.txt,500,beam_search_glcs,h5,5,0.0010,True
sigma-2,mglcs_5_100_2_7.txt,500,imbs_glcs,h5,14,0.0178,True
sigma-2,mglcs_5_100_2_7.txt,10000,beam_search_glcs,h5,5,0.0005,True
sigma-2,mglcs_5_100_2_7.txt,1,beam_search_glcs,h8,5,0.0012,True
sigma-2,mglcs_5_100_2_7.txt,1,imbs_glcs,h8,10,0.0048,True
sigma-2,mglcs_5_100_2_7.txt,5,beam_search_glcs,h8,5,0.0022,True
sigma-2,mglcs_5_100_2_7.txt,5,imbs_glcs,h8,15,0.0147,True
sigma-2,mglcs_5_100_2_7.txt,10,beam_search_glcs,h8,5,0.0021,True
sigma-2,mglcs_5_100_2_7.txt,10,imbs_glcs,h8,14,0.0883,True
sigma-2,mglcs_5_100_2_7.txt,20,beam_search_glcs,h8,5,0.0000,True
sigma-2,mglcs_5_100_2_7.txt,20,imbs_glcs,h8,14,0.0950,True
sigma-2,mglcs_5_100_2_7.txt,50,beam_search_glcs,h8,5,0.0156,True
sigma-2,mglcs_5_100_2_7.txt,50,imbs_glcs,h8,14,0.0910,True
sigma-2,mglcs_5_100_2_7.txt,100,beam_search_glcs,h8,5,0.0000,True
sigma-2,mglcs_5_100_2_7.txt,100,imbs_glcs,h8,14,0.0264,True
sigma-2,mglcs_5_100_2_7.txt,500,beam_search_glcs,h8,5,0.0030,True
sigma-2,mglcs_5_100_2_7.txt,500,imbs_glcs,h8,14,0.0194,True
sigma-2,mglcs_5_100_2_7.txt,10000,beam_search_glcs,h8,5,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,1,beam_search_glcs,h1,2,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,1,imbs_glcs,h1,12,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,5,beam_search_glcs,h1,6,0.0051,True
sigma-2,mglcs_5_100_2_8.txt,5,imbs_glcs,h1,14,0.0249,True
sigma-2,mglcs_5_100_2_8.txt,10,beam_search_glcs,h1,6,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,10,imbs_glcs,h1,11,0.0698,True
sigma-2,mglcs_5_100_2_8.txt,20,beam_search_glcs,h1,6,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,20,imbs_glcs,h1,11,0.0931,True
sigma-2,mglcs_5_100_2_8.txt,50,beam_search_glcs,h1,6,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,50,imbs_glcs,h1,11,0.0769,True
sigma-2,mglcs_5_100_2_8.txt,100,beam_search_glcs,h1,6,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,100,imbs_glcs,h1,9,0.0224,True
sigma-2,mglcs_5_100_2_8.txt,500,beam_search_glcs,h1,6,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,500,imbs_glcs,h1,9,0.0124,True
sigma-2,mglcs_5_100_2_8.txt,10000,beam_search_glcs,h1,6,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,1,beam_search_glcs,h2,2,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,1,imbs_glcs,h2,8,0.0034,True
sigma-2,mglcs_5_100_2_8.txt,5,beam_search_glcs,h2,6,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,5,imbs_glcs,h2,17,0.0245,True
sigma-2,mglcs_5_100_2_8.txt,10,beam_search_glcs,h2,6,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,10,imbs_glcs,h2,11,0.0847,True
sigma-2,mglcs_5_100_2_8.txt,20,beam_search_glcs,h2,6,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,20,imbs_glcs,h2,11,0.0871,True
sigma-2,mglcs_5_100_2_8.txt,50,beam_search_glcs,h2,6,0.0005,True
sigma-2,mglcs_5_100_2_8.txt,50,imbs_glcs,h2,11,0.0852,True
sigma-2,mglcs_5_100_2_8.txt,100,beam_search_glcs,h2,6,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,100,imbs_glcs,h2,9,0.0175,True
sigma-2,mglcs_5_100_2_8.txt,500,beam_search_glcs,h2,6,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,500,imbs_glcs,h2,9,0.0139,True
sigma-2,mglcs_5_100_2_8.txt,10000,beam_search_glcs,h2,6,0.0006,True
sigma-2,mglcs_5_100_2_8.txt,1,beam_search_glcs,h5,3,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,1,imbs_glcs,h5,11,0.0027,True
sigma-2,mglcs_5_100_2_8.txt,5,beam_search_glcs,h5,6,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,5,imbs_glcs,h5,13,0.0313,True
sigma-2,mglcs_5_100_2_8.txt,10,beam_search_glcs,h5,6,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,10,imbs_glcs,h5,11,0.0807,True
sigma-2,mglcs_5_100_2_8.txt,20,beam_search_glcs,h5,6,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,20,imbs_glcs,h5,11,0.0846,True
sigma-2,mglcs_5_100_2_8.txt,50,beam_search_glcs,h5,6,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,50,imbs_glcs,h5,11,0.0749,True
sigma-2,mglcs_5_100_2_8.txt,100,beam_search_glcs,h5,6,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,100,imbs_glcs,h5,9,0.0161,True
sigma-2,mglcs_5_100_2_8.txt,500,beam_search_glcs,h5,6,0.0104,True
sigma-2,mglcs_5_100_2_8.txt,500,imbs_glcs,h5,9,0.0141,True
sigma-2,mglcs_5_100_2_8.txt,10000,beam_search_glcs,h5,6,0.0010,True
sigma-2,mglcs_5_100_2_8.txt,1,beam_search_glcs,h8,6,0.0016,True
sigma-2,mglcs_5_100_2_8.txt,1,imbs_glcs,h8,8,0.0043,True
sigma-2,mglcs_5_100_2_8.txt,5,beam_search_glcs,h8,6,0.0022,True
sigma-2,mglcs_5_100_2_8.txt,5,imbs_glcs,h8,15,0.0197,True
sigma-2,mglcs_5_100_2_8.txt,10,beam_search_glcs,h8,6,0.0054,True
sigma-2,mglcs_5_100_2_8.txt,10,imbs_glcs,h8,11,0.0887,True
sigma-2,mglcs_5_100_2_8.txt,20,beam_search_glcs,h8,6,0.0020,True
sigma-2,mglcs_5_100_2_8.txt,20,imbs_glcs,h8,11,0.0895,True
sigma-2,mglcs_5_100_2_8.txt,50,beam_search_glcs,h8,6,0.0020,True
sigma-2,mglcs_5_100_2_8.txt,50,imbs_glcs,h8,11,0.0892,True
sigma-2,mglcs_5_100_2_8.txt,100,beam_search_glcs,h8,6,0.0020,True
sigma-2,mglcs_5_100_2_8.txt,100,imbs_glcs,h8,9,0.0162,True
sigma-2,mglcs_5_100_2_8.txt,500,beam_search_glcs,h8,6,0.0015,True
sigma-2,mglcs_5_100_2_8.txt,500,imbs_glcs,h8,9,0.0164,True
sigma-2,mglcs_5_100_2_8.txt,10000,beam_search_glcs,h8,6,0.0022,True
sigma-2,mglcs_5_100_2_9.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_5_100_2_9.txt,1,imbs_glcs,h1,10,0.0030,True
sigma-2,mglcs_5_100_2_9.txt,5,beam_search_glcs,h1,5,0.0000,True
sigma-2,mglcs_5_100_2_9.txt,5,imbs_glcs,h1,17,0.0320,True
sigma-2,mglcs_5_100_2_9.txt,10,beam_search_glcs,h1,5,0.0000,True
sigma-2,mglcs_5_100_2_9.txt,10,imbs_glcs,h1,16,0.1068,True
sigma-2,mglcs_5_100_2_9.txt,20,beam_search_glcs,h1,5,0.0000,True
sigma-2,mglcs_5_100_2_9.txt,20,imbs_glcs,h1,16,0.1112,True
sigma-2,mglcs_5_100_2_9.txt,50,beam_search_glcs,h1,5,0.0000,True
sigma-2,mglcs_5_100_2_9.txt,50,imbs_glcs,h1,16,0.1140,True
sigma-2,mglcs_5_100_2_9.txt,100,beam_search_glcs,h1,5,0.0015,True
sigma-2,mglcs_5_100_2_9.txt,100,imbs_glcs,h1,8,0.0100,True
sigma-2,mglcs_5_100_2_9.txt,500,beam_search_glcs,h1,5,0.0000,True
sigma-2,mglcs_5_100_2_9.txt,500,imbs_glcs,h1,8,0.0101,True
sigma-2,mglcs_5_100_2_9.txt,10000,beam_search_glcs,h1,5,0.0000,True
sigma-2,mglcs_5_100_2_9.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_5_100_2_9.txt,1,imbs_glcs,h2,14,0.0035,True
sigma-2,mglcs_5_100_2_9.txt,5,beam_search_glcs,h2,5,0.0000,True
sigma-2,mglcs_5_100_2_9.txt,5,imbs_glcs,h2,22,0.0314,True
sigma-2,mglcs_5_100_2_9.txt,10,beam_search_glcs,h2,5,0.0000,True
sigma-2,mglcs_5_100_2_9.txt,10,imbs_glcs,h2,16,0.1110,True
sigma-2,mglcs_5_100_2_9.txt,20,beam_search_glcs,h2,5,0.0010,True
sigma-2,mglcs_5_100_2_9.txt,20,imbs_glcs,h2,16,0.1164,True
sigma-2,mglcs_5_100_2_9.txt,50,beam_search_glcs,h2,5,0.0000,True
sigma-2,mglcs_5_100_2_9.txt,50,imbs_glcs,h2,16,0.1152,True
sigma-2,mglcs_5_100_2_9.txt,100,beam_search_glcs,h2,5,0.0000,True
sigma-2,mglcs_5_100_2_9.txt,100,imbs_glcs,h2,8,0.0103,True
sigma-2,mglcs_5_100_2_9.txt,500,beam_search_glcs,h2,5,0.0000,True
sigma-2,mglcs_5_100_2_9.txt,500,imbs_glcs,h2,8,0.0110,True
sigma-2,mglcs_5_100_2_9.txt,10000,beam_search_glcs,h2,5,0.0010,True
sigma-2,mglcs_5_100_2_9.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_5_100_2_9.txt,1,imbs_glcs,h5,8,0.0030,True
sigma-2,mglcs_5_100_2_9.txt,5,beam_search_glcs,h5,5,0.0010,True
sigma-2,mglcs_5_100_2_9.txt,5,imbs_glcs,h5,14,0.0380,True
sigma-2,mglcs_5_100_2_9.txt,10,beam_search_glcs,h5,5,0.0000,True
sigma-2,mglcs_5_100_2_9.txt,10,imbs_glcs,h5,16,0.1145,True
sigma-2,mglcs_5_100_2_9.txt,20,beam_search_glcs,h5,5,0.0010,True
sigma-2,mglcs_5_100_2_9.txt,20,imbs_glcs,h5,16,0.1169,True
sigma-2,mglcs_5_100_2_9.txt,50,beam_search_glcs,h5,5,0.0012,True
sigma-2,mglcs_5_100_2_9.txt,50,imbs_glcs,h5,16,0.1200,True
sigma-2,mglcs_5_100_2_9.txt,100,beam_search_glcs,h5,5,0.0000,True
sigma-2,mglcs_5_100_2_9.txt,100,imbs_glcs,h5,8,0.0111,True
sigma-2,mglcs_5_100_2_9.txt,500,beam_search_glcs,h5,5,0.0000,True
sigma-2,mglcs_5_100_2_9.txt,500,imbs_glcs,h5,8,0.0111,True
sigma-2,mglcs_5_100_2_9.txt,10000,beam_search_glcs,h5,5,0.0000,True
sigma-2,mglcs_5_100_2_9.txt,1,beam_search_glcs,h8,5,0.0020,True
sigma-2,mglcs_5_100_2_9.txt,1,imbs_glcs,h8,12,0.0045,True
sigma-2,mglcs_5_100_2_9.txt,5,beam_search_glcs,h8,5,0.0020,True
sigma-2,mglcs_5_100_2_9.txt,5,imbs_glcs,h8,15,0.0253,True
sigma-2,mglcs_5_100_2_9.txt,10,beam_search_glcs,h8,5,0.0020,True
sigma-2,mglcs_5_100_2_9.txt,10,imbs_glcs,h8,16,0.1216,True
sigma-2,mglcs_5_100_2_9.txt,20,beam_search_glcs,h8,5,0.0021,True
sigma-2,mglcs_5_100_2_9.txt,20,imbs_glcs,h8,16,0.1257,True
sigma-2,mglcs_5_100_2_9.txt,50,beam_search_glcs,h8,5,0.0020,True
sigma-2,mglcs_5_100_2_9.txt,50,imbs_glcs,h8,16,0.1236,True
sigma-2,mglcs_5_100_2_9.txt,100,beam_search_glcs,h8,5,0.0010,True
sigma-2,mglcs_5_100_2_9.txt,100,imbs_glcs,h8,8,0.0121,True
sigma-2,mglcs_5_100_2_9.txt,500,beam_search_glcs,h8,5,0.0020,True
sigma-2,mglcs_5_100_2_9.txt,500,imbs_glcs,h8,8,0.0123,True
sigma-2,mglcs_5_100_2_9.txt,10000,beam_search_glcs,h8,5,0.0020,True
sigma-2,mglcs_5_200_2_0.txt,1,beam_search_glcs,h1,5,0.0010,True
sigma-2,mglcs_5_200_2_0.txt,1,imbs_glcs,h1,10,0.0074,True
sigma-2,mglcs_5_200_2_0.txt,5,beam_search_glcs,h1,6,0.0010,True
sigma-2,mglcs_5_200_2_0.txt,5,imbs_glcs,h1,18,0.1023,True
sigma-2,mglcs_5_200_2_0.txt,10,beam_search_glcs,h1,6,0.0010,True
sigma-2,mglcs_5_200_2_0.txt,10,imbs_glcs,h1,16,0.2446,True
sigma-2,mglcs_5_200_2_0.txt,20,beam_search_glcs,h1,6,0.0010,True
sigma-2,mglcs_5_200_2_0.txt,20,imbs_glcs,h1,16,0.2961,True
sigma-2,mglcs_5_200_2_0.txt,50,beam_search_glcs,h1,6,0.0000,True
sigma-2,mglcs_5_200_2_0.txt,50,imbs_glcs,h1,16,0.2960,True
sigma-2,mglcs_5_200_2_0.txt,100,beam_search_glcs,h1,6,0.0010,True
sigma-2,mglcs_5_200_2_0.txt,100,imbs_glcs,h1,15,0.0569,True
sigma-2,mglcs_5_200_2_0.txt,500,beam_search_glcs,h1,6,0.0010,True
sigma-2,mglcs_5_200_2_0.txt,500,imbs_glcs,h1,15,0.0565,True
sigma-2,mglcs_5_200_2_0.txt,10000,beam_search_glcs,h1,6,0.0000,True
sigma-2,mglcs_5_200_2_0.txt,1,beam_search_glcs,h2,5,0.0000,True
sigma-2,mglcs_5_200_2_0.txt,1,imbs_glcs,h2,12,0.0076,True
sigma-2,mglcs_5_200_2_0.txt,5,beam_search_glcs,h2,6,0.0010,True
sigma-2,mglcs_5_200_2_0.txt,5,imbs_glcs,h2,18,0.0955,True
sigma-2,mglcs_5_200_2_0.txt,10,beam_search_glcs,h2,6,0.0010,True
sigma-2,mglcs_5_200_2_0.txt,10,imbs_glcs,h2,16,0.2518,True
sigma-2,mglcs_5_200_2_0.txt,20,beam_search_glcs,h2,6,0.0010,True
sigma-2,mglcs_5_200_2_0.txt,20,imbs_glcs,h2,16,0.2958,True
sigma-2,mglcs_5_200_2_0.txt,50,beam_search_glcs,h2,6,0.0010,True
sigma-2,mglcs_5_200_2_0.txt,50,imbs_glcs,h2,16,0.2834,True
sigma-2,mglcs_5_200_2_0.txt,100,beam_search_glcs,h2,6,0.0010,True
sigma-2,mglcs_5_200_2_0.txt,100,imbs_glcs,h2,15,0.0489,True
sigma-2,mglcs_5_200_2_0.txt,500,beam_search_glcs,h2,6,0.0000,True
sigma-2,mglcs_5_200_2_0.txt,500,imbs_glcs,h2,15,0.0605,True
sigma-2,mglcs_5_200_2_0.txt,10000,beam_search_glcs,h2,6,0.0000,True
sigma-2,mglcs_5_200_2_0.txt,1,beam_search_glcs,h5,5,0.0000,True
sigma-2,mglcs_5_200_2_0.txt,1,imbs_glcs,h5,13,0.0167,True
sigma-2,mglcs_5_200_2_0.txt,5,beam_search_glcs,h5,6,0.0020,True
sigma-2,mglcs_5_200_2_0.txt,5,imbs_glcs,h5,20,0.0944,True
sigma-2,mglcs_5_200_2_0.txt,10,beam_search_glcs,h5,6,0.0138,True
sigma-2,mglcs_5_200_2_0.txt,10,imbs_glcs,h5,16,0.2552,True
sigma-2,mglcs_5_200_2_0.txt,20,beam_search_glcs,h5,6,0.0000,True
sigma-2,mglcs_5_200_2_0.txt,20,imbs_glcs,h5,16,0.3007,True
sigma-2,mglcs_5_200_2_0.txt,50,beam_search_glcs,h5,6,0.0000,True
sigma-2,mglcs_5_200_2_0.txt,50,imbs_glcs,h5,16,0.2872,True
sigma-2,mglcs_5_200_2_0.txt,100,beam_search_glcs,h5,6,0.0000,True
sigma-2,mglcs_5_200_2_0.txt,100,imbs_glcs,h5,15,0.0604,True
sigma-2,mglcs_5_200_2_0.txt,500,beam_search_glcs,h5,6,0.0000,True
sigma-2,mglcs_5_200_2_0.txt,500,imbs_glcs,h5,15,0.0550,True
sigma-2,mglcs_5_200_2_0.txt,10000,beam_search_glcs,h5,6,0.0151,True
sigma-2,mglcs_5_200_2_0.txt,1,beam_search_glcs,h8,3,0.0000,True
sigma-2,mglcs_5_200_2_0.txt,1,imbs_glcs,h8,16,0.0140,True
sigma-2,mglcs_5_200_2_0.txt,5,beam_search_glcs,h8,6,0.0116,True
sigma-2,mglcs_5_200_2_0.txt,5,imbs_glcs,h8,17,0.0916,True
sigma-2,mglcs_5_200_2_0.txt,10,beam_search_glcs,h8,6,0.0044,True
sigma-2,mglcs_5_200_2_0.txt,10,imbs_glcs,h8,15,0.2585,True
sigma-2,mglcs_5_200_2_0.txt,20,beam_search_glcs,h8,6,0.0173,True
sigma-2,mglcs_5_200_2_0.txt,20,imbs_glcs,h8,16,0.3168,True
sigma-2,mglcs_5_200_2_0.txt,50,beam_search_glcs,h8,6,0.0058,True
sigma-2,mglcs_5_200_2_0.txt,50,imbs_glcs,h8,16,0.3292,True
sigma-2,mglcs_5_200_2_0.txt,100,beam_search_glcs,h8,6,0.0060,True
sigma-2,mglcs_5_200_2_0.txt,100,imbs_glcs,h8,15,0.0661,True
sigma-2,mglcs_5_200_2_0.txt,500,beam_search_glcs,h8,6,0.0071,True
sigma-2,mglcs_5_200_2_0.txt,500,imbs_glcs,h8,15,0.0652,True
sigma-2,mglcs_5_200_2_0.txt,10000,beam_search_glcs,h8,6,0.0060,True
sigma-2,mglcs_5_200_2_1.txt,1,beam_search_glcs,h1,1,0.0010,True
sigma-2,mglcs_5_200_2_1.txt,1,imbs_glcs,h1,12,0.0081,True
sigma-2,mglcs_5_200_2_1.txt,5,beam_search_glcs,h1,1,0.0010,True
sigma-2,mglcs_5_200_2_1.txt,5,imbs_glcs,h1,15,0.0817,True
sigma-2,mglcs_5_200_2_1.txt,10,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,10,imbs_glcs,h1,14,0.1737,True
sigma-2,mglcs_5_200_2_1.txt,20,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,20,imbs_glcs,h1,14,0.1772,True
sigma-2,mglcs_5_200_2_1.txt,50,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,50,imbs_glcs,h1,14,0.1830,True
sigma-2,mglcs_5_200_2_1.txt,100,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,100,imbs_glcs,h1,14,0.0356,True
sigma-2,mglcs_5_200_2_1.txt,500,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,500,imbs_glcs,h1,14,0.0374,True
sigma-2,mglcs_5_200_2_1.txt,10000,beam_search_glcs,h1,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,1,imbs_glcs,h2,13,0.0083,True
sigma-2,mglcs_5_200_2_1.txt,5,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,5,imbs_glcs,h2,13,0.0770,True
sigma-2,mglcs_5_200_2_1.txt,10,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,10,imbs_glcs,h2,14,0.1746,True
sigma-2,mglcs_5_200_2_1.txt,20,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,20,imbs_glcs,h2,14,0.1826,True
sigma-2,mglcs_5_200_2_1.txt,50,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,50,imbs_glcs,h2,14,0.1859,True
sigma-2,mglcs_5_200_2_1.txt,100,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,100,imbs_glcs,h2,14,0.0375,True
sigma-2,mglcs_5_200_2_1.txt,500,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,500,imbs_glcs,h2,14,0.0372,True
sigma-2,mglcs_5_200_2_1.txt,10000,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,1,beam_search_glcs,h5,1,0.0010,True
sigma-2,mglcs_5_200_2_1.txt,1,imbs_glcs,h5,19,0.0080,True
sigma-2,mglcs_5_200_2_1.txt,5,beam_search_glcs,h5,1,0.0010,True
sigma-2,mglcs_5_200_2_1.txt,5,imbs_glcs,h5,14,0.0852,True
sigma-2,mglcs_5_200_2_1.txt,10,beam_search_glcs,h5,1,0.0010,True
sigma-2,mglcs_5_200_2_1.txt,10,imbs_glcs,h5,14,0.1745,True
sigma-2,mglcs_5_200_2_1.txt,20,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,20,imbs_glcs,h5,14,0.1937,True
sigma-2,mglcs_5_200_2_1.txt,50,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,50,imbs_glcs,h5,14,0.1817,True
sigma-2,mglcs_5_200_2_1.txt,100,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,100,imbs_glcs,h5,14,0.0408,True
sigma-2,mglcs_5_200_2_1.txt,500,beam_search_glcs,h5,1,0.0010,True
sigma-2,mglcs_5_200_2_1.txt,500,imbs_glcs,h5,14,0.0384,True
sigma-2,mglcs_5_200_2_1.txt,10000,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,1,beam_search_glcs,h8,1,0.0063,True
sigma-2,mglcs_5_200_2_1.txt,1,imbs_glcs,h8,11,0.0136,True
sigma-2,mglcs_5_200_2_1.txt,5,beam_search_glcs,h8,1,0.0051,True
sigma-2,mglcs_5_200_2_1.txt,5,imbs_glcs,h8,20,0.0854,True
sigma-2,mglcs_5_200_2_1.txt,10,beam_search_glcs,h8,1,0.0086,True
sigma-2,mglcs_5_200_2_1.txt,10,imbs_glcs,h8,14,0.1791,True
sigma-2,mglcs_5_200_2_1.txt,20,beam_search_glcs,h8,1,0.0161,True
sigma-2,mglcs_5_200_2_1.txt,20,imbs_glcs,h8,14,0.1861,True
sigma-2,mglcs_5_200_2_1.txt,50,beam_search_glcs,h8,1,0.0145,True
sigma-2,mglcs_5_200_2_1.txt,50,imbs_glcs,h8,14,0.1758,True
sigma-2,mglcs_5_200_2_1.txt,100,beam_search_glcs,h8,1,0.0159,True
sigma-2,mglcs_5_200_2_1.txt,100,imbs_glcs,h8,14,0.0467,True
sigma-2,mglcs_5_200_2_1.txt,500,beam_search_glcs,h8,1,0.0042,True
sigma-2,mglcs_5_200_2_1.txt,500,imbs_glcs,h8,14,0.0463,True
sigma-2,mglcs_5_200_2_1.txt,10000,beam_search_glcs,h8,1,0.0020,True
sigma-2,mglcs_5_200_2_2.txt,1,beam_search_glcs,h1,6,0.0057,True
sigma-2,mglcs_5_200_2_2.txt,1,imbs_glcs,h1,14,0.0076,True
sigma-2,mglcs_5_200_2_2.txt,5,beam_search_glcs,h1,6,0.0010,True
sigma-2,mglcs_5_200_2_2.txt,5,imbs_glcs,h1,30,0.0820,True
sigma-2,mglcs_5_200_2_2.txt,10,beam_search_glcs,h1,6,0.0000,True
sigma-2,mglcs_5_200_2_2.txt,10,imbs_glcs,h1,17,0.2182,True
